Date,5375,5600,6400,6600,6775,6800,6825,6850,6875,6900,6925,6950,6975,7000,7025,7050,7075,7100,7125,7150,7175,7200,7225,7250,7275,7300,7325
03/09/2018,2069,1847.5,1074.5,888.5,731,709,687.5,665.5,644,623,601.5,581,560,539.5,519.5,499.5,479.5,460,441,422,403.5,385,367,349.5,332.5,315.5,299
04/09/2018,2026.5,1805.5,1035,850.5,695,673,651.5,630.5,609,588,567.5,547,526.5,506.5,487,467.5,448,429,410.5,392,374,356.5,339,322.5,306,289.5,274
05/09/2018,1962,1741.5,975.5,793,640,619,598,577,556.5,536,515.5,495.5,476,456.5,437.5,418.5,400,381.5,364,346.5,329,312.5,296,280,264.5,249,234.5
06/09/2018,1905.5,1685.5,923.5,743.5,593,572.5,552,531.5,511.5,491.5,472,452.5,433.5,415,396.5,378.5,360.5,343.5,326.5,309.5,293.5,277.5,262,247,232.5,218.5,205
07/09/2018,1869.5,1649.5,887.5,708.5,559,538.5,518,498,478.5,458.5,439.5,420.5,401.5,383.5,365.5,347.5,330.5,313.5,297,280.5,265,249.5,235,220.5,206.5,193.5,180.5
10/09/2018,1868.5,1647.5,883,703,553.5,533,512.5,492.5,473,453,434,415,396.5,378,360,342.5,325.5,308.5,292,276,260.5,245.5,230.5,216.5,203,189.5,177
11/09/2018,1857,1636.5,872.5,693,544,523.5,503,483,463.5,444,425,406,387.5,369,351.5,334,316.5,300,283.5,268,252.5,237.5,223,209,195.5,182.5,169.5
12/09/2018,1895.5,1674.5,908,727,575.5,555,534,514,493.5,473.5,454,435,415.5,397,378.5,360.5,343,325.5,308.5,292,276,260,245,230,216,202,188.5
13/09/2018,1865,1644,876.5,696,546,525.5,505,485,465,445.5,426,407,388.5,370,352,334.5,317.5,300.5,284,268,252.5,237.5,223,209,195.5,182.5,170
14/09/2018,1893,1671.5,901.5,718.5,566.5,545.5,524.5,504,484,464,444,424.5,405.5,387,368.5,350,332.5,315,298,281.5,265.5,250,235,220,206,192.5,179
17/09/2018,1886,1664.5,894,711.5,559.5,538.5,517.5,497,477,457,437,418,399,380,361.5,343.5,326,308.5,292,275.5,259.5,244,229,214.5,200.5,187,174
18/09/2018,1883,1661.5,890.5,708,555.5,534.5,514,493.5,473,453,433.5,414,395,376.5,358,340,322.5,305,288.5,272,256,240.5,225.5,211,197,183.5,171
19/09/2018,1916,1694,921,737,582.5,561.5,540,519.5,498.5,478.5,458,438.5,419,399.5,381,362,344,326.5,309,292,275.5,259,243.5,228.5,214,199.5,186
20/09/2018,1951,1729,952.5,766.5,610,588,566.5,545.5,524.5,503.5,483,462.5,442.5,423,403.5,384.5,365.5,347,329,311.5,294.5,277.5,261.5,245.5,230.5,215.5,201.5
21/09/2018,2059.5,1837,1056,866.5,706,683.5,661,639,617,595,573.5,552,531,510,489.5,469,448.5,428.5,409,390,371,352.5,334,316.5,299,282,265.5
24/09/2018,2047.5,1824.5,1044.5,856,696,673.5,651,629,607.5,585.5,564,543,522,501,480.5,460,440,420.5,401,382,363,345,327,309.5,292.5,275.5,259.5
25/09/2018,2088,1865.5,1082.5,892.5,730.5,708,685.5,663,641,618.5,597,575,553.5,532,511,490.5,469.5,449.5,429.5,409.5,390,371,352.5,334,316.5,299,281.5
26/09/2018,2096,1873,1089.5,899,736.5,714,691.5,669,646.5,624,602,580.5,558.5,537.5,516,495,474.5,454,433.5,414,394.5,375,356,337.5,319.5,302,284.5
27/09/2018,2135.5,1912.5,1128,936.5,773,750,727,704.5,681.5,659,637,615,593,571,549.5,528,507,486,465.5,445,425,405,385.5,366.5,348,329.5,311.5
28/09/2018,2107.5,1884.5,1101,910.5,747.5,724.5,702,679.5,657,634.5,612.5,590.5,569,547.5,526,505,484.5,463.5,443.5,423.5,403.5,384.5,365.5,346.5,328.5,310.5,293
01/10/2018,2089,1866,1082,891.5,728.5,706,683,660.5,638,616,594,572,550.5,529,507.5,486.5,466,445.5,425.5,405.5,386,366.5,348,329.5,311.5,294,276.5
02/10/2018,2068.5,1846,1063,872.5,710.5,688,665.5,643,621,599,577,555.5,534,512.5,491.5,471,450.5,430,410.5,390.5,371.5,352.5,334,316,298.5,281,264.5
03/10/2018,2107,1884,1097.5,905.5,741.5,718.5,695.5,672.5,650,627.5,605,583,561,539.5,518,496.5,475.5,454.5,434,414,394,374.5,355.5,336.5,318.5,301,284
04/10/2018,2007.5,1784.5,1003,814.5,654.5,632,610,588,566,544.5,523.5,502,481.5,460.5,440.5,420.5,400.5,381.5,362.5,343.5,325.5,307.5,290.5,273.5,257,241,225.5
05/10/2018,1913.5,1691,914,729,574,552.5,531,510,489.5,469,449,429,409.5,390,371.5,353,334.5,317,299.5,282.5,266.5,250.5,235,220,205.5,191.5,178
08/10/2018,1831.5,1609.5,839,658,508,487.5,467.5,447.5,428,408.5,389.5,371,352.5,335,317.5,300.5,283.5,267.5,252,236.5,222,207.5,194,180.5,168,156,144.5
09/10/2018,1832.5,1610.5,838.5,657,507,486.5,466.5,446.5,427,407.5,388.5,370,351.5,334,316.5,299.5,282.5,266.5,251,235.5,221,206.5,193,180,167,155,143.5
10/10/2018,1752,1530.5,766,589,445,425.5,406,387.5,369,351,333,315.5,298.5,282.5,266,250.5,235.5,221,207,193.5,180.5,168,156,144.5,133.5,123.5,113.5
11/10/2018,1612.5,1393,646,480,349.5,332.5,315.5,299,283,267.5,252.5,238,223.5,210,197,184,172,160.5,149,138.5,128.5,119,110,101.5,93.5,85.5,78.5
12/10/2018,1602,1382,634.5,468.5,338,321,304.5,288,272,257,242,227.5,213.5,200,187,174.5,162.5,151.5,140.5,130,120.5,111,102.5,94,86.5,79,72.5
15/10/2018,1634,1413.5,659.5,489.5,354.5,336.5,319,302,285,269,253,238,223,209,195,182,169.5,157.5,146,135,124.5,114.5,105.5,96.5,88.5,80.5,73.5
16/10/2018,1661.5,1441,680,506.5,367,348.5,330.5,312.5,295.5,278.5,262,246,231,216,201.5,187.5,174.5,161.5,149.5,138,127,117,107,98,89.5,81.5,74
17/10/2018,1648.5,1427.5,669.5,496.5,358.5,340,322,304.5,287,270.5,254.5,238.5,223.5,208.5,194.5,180.5,167.5,155,143.5,132,121,111,101.5,92.5,84.5,76.5,69.5
18/10/2018,1635.5,1414.5,657.5,486,349.5,331,313.5,296,279,262.5,246.5,231,216,201.5,187.5,174,161,149,137,126,115.5,105.5,96,87.5,79,71.5,64
19/10/2018,1656,1435.5,676.5,502,361,342.5,324,306,288,271,254.5,238,222,207,192.5,178,164.5,151.5,139.5,127.5,116.5,106,96.5,87,78.5,70.5,63.5
22/10/2018,1649,1428,669,496.5,358,339.5,321,303.5,286,269.5,253,237,221.5,206.5,192,178.5,165,152,140,128.5,117.5,107.5,97.5,88.5,80,72,64.5
23/10/2018,1572.5,1353,606.5,441,311,294,277.5,261,245.5,229.5,214.5,200,186,172.5,160,148,136.5,125.5,115.5,105.5,96.5,88,79.5,72,65,58,52
24/10/2018,1567.5,1347.5,601,435.5,306,289,272.5,256,240.5,225,210.5,196.5,182.5,169.5,157,144.5,133.5,122.5,112,102.5,93,84.5,76.5,69,62,55.5,50
25/10/2018,1603.5,1383.5,632,463.5,330,312.5,295,278.5,262,246,230.5,215.5,201,187,173.5,161,148.5,136.5,125.5,115,105,95.5,87,78.5,71,63.5,57
26/10/2018,1513,1294.5,559.5,400,277.5,261.5,246,231,216.5,202.5,189,176,163.5,151.5,140.5,129.5,119,109.5,100,91.5,83.5,75.5,68.5,62,56,50.5,45
29/10/2018,1640.5,1420,666.5,496,360,341.5,324,306.5,289.5,273,257,241,226,211.5,197,183.5,170.5,158,146,134.5,123.5,113,103.5,94.5,85.5,77.5,70
30/10/2018,1649.5,1429,675,504,366.5,348.5,330.5,313,295.5,279,262.5,247,231.5,216.5,202.5,188.5,175,162.5,150.5,138.5,127.5,117,107.5,98,89,81,73.5
31/10/2018,1738,1516.5,750.5,572.5,427,407.5,388,369,350,332,314,296.5,279.5,262.5,246.5,231,215.5,201,187,173.5,160.5,148,136,125,114.5,104.5,95
01/11/2018,1694,1472.5,708.5,532.5,390.5,371.5,353,334.5,316.5,299,281.5,265,249,233,218,203,189,175,162,149.5,137.5,126,115.5,105,95.5,86.5,78
02/11/2018,1694.5,1472.5,707,530,387,367.5,349,330,312,294.5,277,260.5,244,228,213,198,183.5,170,157,144.5,132.5,121.5,110.5,100.5,91,82.5,74
05/11/2018,1711,1488.5,717.5,538.5,393,373.5,354.5,335.5,317,299,281.5,264.5,248,232,216.5,201.5,187,173,159.5,146.5,134.5,122.5,111.5,101.5,92,83,74.5
06/11/2018,1643.5,1421.5,655.5,480.5,341,322.5,304,286.5,269,252.5,236,220,205,190,176,162.5,149.5,137,125,114,103.5,93.5,84.5,76,68,60.5,53.5
07/11/2018,1705,1482.5,707.5,526,378.5,358.5,339,320,301,283,265,247.5,231,214.5,199,183.5,169,155.5,142,129.5,117.5,106.5,96,86.5,77.5,69,61.5
08/11/2018,1736.5,1513.5,734,550,398.5,378,358,338,318.5,299.5,281,263,245.5,228.5,212,196,180.5,166,152,139,126,114.5,103,92.5,83,74,65.5
09/11/2018,1710,1487,710.5,529,381,361.5,342,322.5,304,285.5,267.5,250,233.5,217,201,186,171.5,157.5,144,131.5,119.5,108,97.5,87.5,78.5,70,62
12/11/2018,1664.5,1441.5,669,491,347.5,328.5,310,291.5,274,256.5,239.5,223.5,207.5,192.5,178,164,150.5,138,126,114.5,103.5,93.5,84,75,67,59.5,52.5
13/11/2018,1658.5,1436,664,485,340.5,321,302.5,284,266,248.5,231.5,215,199.5,184,169.5,155.5,142.5,129.5,118,106.5,96,86.5,77.5,69,61,54,48
14/11/2018,1638.5,1416,646,469.5,328.5,309.5,291.5,273.5,256.5,239.5,223,207.5,192.5,178,164,150.5,138,126,114.5,103.5,93.5,84.5,75.5,67.5,60,53.5,47
15/11/2018,1636,1414.5,648,472,331.5,312.5,294.5,276.5,259,242.5,226,210,195,180,166,152.5,139.5,127.5,116,105,95,85.5,76.5,68.5,61,54,47.5
16/11/2018,1647.5,1425.5,654,475,331,312,293,274.5,257,239.5,222.5,206.5,190.5,175.5,161,147,134,121.5,110,99,88.5,79,70.5,62,55,48,42
19/11/2018,1614.5,1392,622.5,446,305,286,268,250.5,233,216.5,200,184.5,170,155.5,142,129,117,105.5,94.5,84.5,75,66.5,58.5,51.5,45,39,33.5
20/11/2018,1565,1344,584.5,413.5,278.5,261,244,227,211,195.5,180.5,166,152,139,126.5,114.5,103.5,93,83.5,74,66,58,51,44.5,39,34,29
21/11/2018,1673.5,1450.5,676,495.5,349,329.5,310.5,291.5,273.5,255.5,238,221,204.5,189,174,159,145.5,132.5,120,108.5,98,87.5,78.5,69.5,61,54,47
22/11/2018,1589,1367,600.5,425.5,287,268.5,251,233.5,217,200.5,185,170,156,142,129.5,117,105.5,94.5,84.5,75,66.5,58.5,51.5,45,39,33.5,29
23/11/2018,1579,1357,589.5,414.5,277,259.5,242,225,208.5,192.5,177.5,162.5,148.5,135.5,123,111,100,89.5,79.5,70.5,62.5,55,48,41.5,36,31,26.5
26/11/2018,1666.5,1443.5,667,485,338,318.5,299.5,280.5,262,244.5,227,210.5,194,178.5,163.5,149.5,136,123,111,100,89.5,79.5,70.5,62,54.5,47.5,41.5
27/11/2018,1648,1425,649.5,469,323.5,304,285,266.5,248.5,231,214.5,198,182.5,167,152.5,139,126,113.5,102,91.5,81.5,72,63.5,55.5,48.5,42,36.5
28/11/2018,1630.5,1407.5,633,454,310.5,291.5,273,255,237.5,220.5,204,188.5,173,158.5,145,131.5,119,107.5,96.5,86,76.5,68,59.5,52.5,45.5,39.5,34
29/11/2018,1681.5,1458.5,680.5,498,350,330,310.5,291.5,273,254.5,237,220,203.5,187.5,172.5,157.5,144,130.5,118,106.5,95.5,85,76,67,59,52,45
30/11/2018,1592.5,1369.5,595.5,417.5,277,258.5,240.5,223,206.5,190.5,175,160,146,132.5,120,108,97,86.5,77,68.5,60,53,46.5,40.5,35,30.5,26
03/12/2018,1700.5,1477,695,509.5,358,337.5,317,297.5,278,259.5,241,223.5,206,189.5,173.5,158.5,144,130,117,105,93.5,83,73,64,56,48.5,42
04/12/2018,1654,1430.5,650.5,467.5,320,300,281,262,243.5,226,208.5,192,176,161,146.5,132.5,119.5,107.5,96,85,75,66,58,50,43,37,31.5
05/12/2018,1558,1335,566,392,256.5,239,222,205.5,189.5,174.5,159.5,145.5,132.5,120,108,97,86.5,77,68,60,52.5,45.5,39.5,34,29.5,25,21
06/12/2018,1307.5,1089.5,373.5,233,136,124.5,113.5,103.5,93.5,84.5,76.5,68.5,61,54.5,48.5,43,38,33.5,29,25.5,22,19.5,16.5,14.5,12.5,10.5,9
07/12/2018,1422.5,1202.5,463,306.5,192,178,164,151,138.5,127,115.5,105,95.5,86,77.5,69.5,62,55.5,49,43.5,38.5,34,29.5,26,22.5,19.5,17
10/12/2018,1362.5,1143.5,416.5,266.5,159.5,146.5,134,122,111,100.5,91,82,73.5,65.5,58.5,51.5,45.5,40,35.5,31,27,23.5,20.5,17.5,15,13,11
11/12/2018,1460.5,1239,483.5,319.5,197.5,182,167.5,153.5,140.5,127.5,116,104.5,94,84.5,75,67,59,52,46,40,35,30,26,22.5,19.5,16.5,14
12/12/2018,1510.5,1288,523.5,353,223,206.5,190.5,175,160.5,146.5,133.5,121,109,98,87.5,78,69.5,61,54,47,41,35.5,31,26.5,23,19.5,17
13/12/2018,1497.5,1274.5,505,333,203.5,187,171.5,156.5,142.5,129,116,104.5,93,83,73.5,64.5,56.5,49.5,43,37,32,27.5,23.5,20,17,14,12
14/12/2018,1455.5,1233,467,298.5,174,158.5,144,130.5,117,105,93.5,83,73,64,56,48.5,42,36,30.5,26,22,18.5,15.5,13,11,9,7.5
17/12/2018,1405,1182,423.5,262,146,132,119,106.5,95,84,74,65,56.5,49,42,36,30.5,26,22,18.5,15.5,12.5,10.5,9,7,6,5
18/12/2018,1337,1115,367,215,111.5,99.5,88.5,78,68.5,60,52,45,38.5,33,28,24,20,17,14,11.5,9.5,8,6.5,5.5,4.5,4,3
19/12/2018,1406.5,1184,421,258.5,142,128,115,102.5,91,80.5,70.5,61.5,53.5,46,39.5,33.5,28,23.5,20,16.5,14,12,10,8,6.5,5.5,4.5
20/12/2018,1340,1117.5,367,214,110.5,98.5,87.5,77.5,68,59.5,51.5,44.5,38,32.5,27.5,23,19.5,16,13,11,9,7,6,4.5,4,3,2.5
21/12/2018,1329,1106,351.5,199.5,97.5,86,76,66.5,57.5,49.5,42,36,30.5,25.5,21.5,18,14.5,12,10,8,6.5,5.5,4.5,3.5,2.5,2,1.5
24/12/2018,1301,1078,329,181,84.5,74.5,64.5,56,48,41,34.5,29,24.5,20,16.5,13.5,11,9,7.5,6,4.5,3.5,3,2.5,2,1.5,1
25/12/2018,1301,1078,329,181,84.5,74.5,64.5,56,48,41,34.5,29,24.5,20,16.5,13.5,11,9,7.5,6,4.5,3.5,3,2.5,2,1.5,1
26/12/2018,1301,1078,329,181,84.5,74.5,64.5,56,48,41,34.5,29,24.5,20,16.5,13.5,11,9,7.5,6,4.5,3.5,3,2.5,2,1.5,1
27/12/2018,1219,997,272,141,62.5,54.5,47.5,41,35,30,25.5,21.5,18,15,12,10,8.5,6.5,5.5,4.5,3.5,3,2.5,2,1.5,1,1
28/12/2018,1363,1139.5,378,220.5,112.5,99.5,87.5,76.5,66.5,57.5,49,41.5,34.5,29,24,19.5,16,12.5,10,8,6,5,3.5,3,2,1.5,1
31/12/2018,1347,1123.5,360,202.5,97,85,74,64,55,46.5,39,32.5,27,22,17.5,14,11,8.5,6.5,5,3.5,2.5,2,1.5,1,0.5,0.5
01/01/2019,1347,1123.5,360,202.5,97,85,74,64,55,46.5,39,32.5,27,22,17.5,14,11,8.5,6.5,5,3.5,2.5,2,1.5,1,0.5,0.5
02/01/2019,1352,1128,358,196.5,88.5,76.5,65.5,56,47,39,32,26,21,16.5,13,10,7.5,5.5,4,3,2,1.5,1,0.5,0.5,0.5,0.5
03/01/2019,1324.5,1100.5,330,172,71,60,50.5,42,34.5,28,22,17.5,13.5,10,7.5,5.5,4,3,2,1.5,1,0.5,0.5,0.5,0.5,0.5,0.5
04/01/2019,1462,1237.5,448.5,265.5,129.5,113.5,98.5,84.5,71.5,60,49.5,40.5,32.5,26,20,15.5,12,9,6.5,4.5,3.5,2.5,1.5,1,1,0.5,0.5
07/01/2019,1430,1205.5,414.5,232,102,87.5,74,62,51.5,42,33.5,27,21,16,12,9,6.5,5,3.5,2.5,2,1.5,1,0.5,0.5,0.5,0.5
